pcon,share_conservative_poll,share_conservative_poll_unweighted,share_labor_poll_unweighted,share_labor_poll,N,share_joint_poll,share_joint_poll_unweighted,sd_poll,share_conservative,share_labor,country_name,region_name,share_joint,year
milton keynes south,0.6822033524354704,0.6557377049180328,0.34426229508196726,0.3177966475645297,61,0.7415277391899,0.7625,0.05961652570445627,0.5139589865691913,0.4860410134308087,England,South East,59639,2017
mitcham and morden,0.27511692249859476,0.375,0.625,0.7248830775014052,32,0.8053627591645448,0.7619047619047619,0.07894373024770099,0.26092208576605597,0.739077914233944,England,London,44703,2017
mole valley,0.7460220601961658,0.6521739130434782,0.34782608695652173,0.2539779398038342,23,0.479290306385528,0.5609756097560976,0.090763224188433,0.8169289505540553,0.18307104944594468,England,South East,42956,2017
morecambe and lunesdale,0.584546858986707,0.6190476190476191,0.3809523809523809,0.415453141013293,42,0.818229976572861,0.8571428571428572,0.07604068908211511,0.5165966735473462,0.4834033264526538,England,North West,42147,2017
morley and outwood,0.5665225494665018,0.5434782608695653,0.4565217391304348,0.43347745053349823,46,0.730903061966458,0.7666666666666666,0.07306559744986704,0.520629068946584,0.47937093105341594,England,Yorkshire and The Humber,50996,2017
new forest east,0.7415211569956228,0.75,0.25,0.2584788430043771,32,0.6038965719428425,0.6153846153846154,0.07739257286787435,0.7598100592974084,0.24018994070259161,England,South East,42329,2017
new forest west,0.899707525454893,0.9310344827586208,0.06896551724137931,0.1002924745451071,29,0.44248217782800464,0.6041666666666666,0.055780942887991,0.7730312987951246,0.22696870120487544,England,South East,42909,2017
newark,0.6016930023106227,0.675,0.325,0.3983069976893773,40,0.6913856885696861,0.7142857142857143,0.0774045433551952,0.6785018785530224,0.3214981214469776,England,East Midlands,50837,2017
newbury,0.8229842120383156,0.7692307692307692,0.23076923076923075,0.1770157879616844,39,0.7439610465013833,0.75,0.06111804441553402,0.8131101206652898,0.1868898793347103,England,South East,45995,2017
newcastle upon tyne central,0.22605108727836273,0.2758620689655173,0.7241379310344828,0.7739489127216371,29,0.5710094425915657,0.7073170731707317,0.07767127752500692,0.27507905435928326,0.7249209456407167,England,North East,33205,2017
newcastle upon tyne east,0.4238963871615322,0.3695652173913043,0.6304347826086957,0.5761036128384677,46,0.6606531683001513,0.7076923076923077,0.07286202567225092,0.23966696402022003,0.76033303597978,England,North East,36993,2017
newcastle upon tyne north,0.29420781170079136,0.3448275862068966,0.6551724137931034,0.7057921882992086,29,0.5524675120119706,0.6170212765957447,0.0846187342171817,0.37996706024264076,0.6200329397573593,England,North East,43109,2017
newcastle-under-lyme,0.4995305989272523,0.48387096774193555,0.5161290322580645,0.5004694010727476,31,0.6765917445113308,0.7209302325581395,0.08980261143961936,0.4996447013122365,0.5003552986877635,England,West Midlands,42218,2017
newton abbot,0.8336898554316268,0.8163265306122448,0.1836734693877551,0.16631014456837323,49,0.6415805301025793,0.6282051282051282,0.05319411513830593,0.7139117427075542,0.28608825729244575,England,South West,40110,2017
normanton - pontefract and castleford,0.5729509353956522,0.5483870967741936,0.4516129032258065,0.4270490646043477,31,0.6573297030348132,0.7749999999999999,0.0888416788676858,0.33537706928264865,0.6646229307173513,England,Yorkshire and The Humber,44037,2017
north cornwall,0.7694864873876318,0.7037037037037037,0.2962962962962963,0.2305135126123682,27,0.480058866001281,0.46551724137931033,0.0810525739567697,0.8076971174889014,0.19230288251109862,England,South West,31986,2017
north devon,0.6659375040302729,0.6969696969696969,0.303030303030303,0.3340624959697271,33,0.5694544025022283,0.5789473684210527,0.08210576046601802,0.7832105586249233,0.21678944137507675,England,South West,32580,2017
north dorset,0.8322372001681182,0.8421052631578947,0.15789473684210525,0.16776279983188191,38,0.6256422682928304,0.6031746031746031,0.060614928425362646,0.7768089173342497,0.2231910826657503,England,South West,46561,2017
north durham,0.4318200961823458,0.4333333333333333,0.5666666666666667,0.5681799038176543,30,0.674147733793006,0.6521739130434783,0.09043441467262624,0.3336675665252603,0.6663324334747397,England,North East,38895,2017
north east bedfordshire,0.698274899712402,0.673469387755102,0.32653061224489793,0.3017251002875981,49,0.6175687072034901,0.6805555555555556,0.06557237225340813,0.6816740978124565,0.31832590218754353,England,East,57416,2017
north east cambridgeshire,0.6442482346919062,0.6666666666666666,0.3333333333333333,0.3557517653080938,48,0.5471580138597518,0.631578947368421,0.06910023618933778,0.7243197637629192,0.27568023623708077,England,East,47410,2017
north east derbyshire,0.503370342358519,0.48837209302325585,0.5116279069767442,0.496629657641481,43,0.7807956839131278,0.8269230769230769,0.07624755288370356,0.53061705134244,0.4693829486575601,England,East Midlands,46706,2017
north east hampshire,0.8452544879430671,0.8536585365853658,0.14634146341463417,0.15474551205693293,41,0.8116010993951261,0.7735849056603773,0.05648210132102297,0.790891570303335,0.209108429696665,England,South East,47736,2017
north east hertfordshire,0.8127649450269894,0.7857142857142857,0.21428571428571425,0.18723505497301066,28,0.6757564472334492,0.6666666666666667,0.0737219896353534,0.6741347566147418,0.3258652433852583,England,East,48339,2017
north east somerset,0.5579488394261467,0.638888888888889,0.3611111111111111,0.44205116057385324,36,0.7546467987862328,0.75,0.08277176316856066,0.6071750193721335,0.3928249806278665,England,South West,47749,2017
north herefordshire,0.7510761247546036,0.75,0.25,0.24892387524539647,32,0.6020797896367369,0.6274509803921569,0.07643640730580609,0.766086913677572,0.23391308632242808,England,West Midlands,40592,2017
north norfolk,0.8579956458000194,0.8181818181818182,0.18181818181818182,0.14200435419998056,33,0.5707294047598138,0.6,0.0607626075178684,0.807635175282234,0.1923648247177659,England,East,26928,2017
north shropshire,0.702901562863101,0.7179487179487178,0.28205128205128205,0.29709843713689904,39,0.4673095437254627,0.6190476190476191,0.07317540496637236,0.6605666712482083,0.3394333287517917,England,West Midlands,50929,2017
north somerset,0.6835853946653317,0.6666666666666667,0.33333333333333337,0.3164146053346683,36,0.6308595968463474,0.5806451612903225,0.07751279515623612,0.6706647773764145,0.3293352226235855,England,South West,50107,2017
north swindon,0.5751088880824103,0.5405405405405406,0.45945945945945943,0.42489111191758966,37,0.6823433560210683,0.7115384615384616,0.08126677039915364,0.5824806539078117,0.4175193460921883,England,South West,50527,2017
north thanet,0.6553595261618701,0.6829268292682927,0.3170731707317073,0.34464047383813,41,0.6684853672588871,0.6833333333333333,0.07422172084135926,0.6231761035147289,0.37682389648527115,England,South East,43588,2017
north tyneside,0.36503817353136103,0.3773584905660377,0.6226415094339622,0.6349618264686391,53,0.6604800015603083,0.7681159420289856,0.06613098856803691,0.29755605946082136,0.7024439405391786,England,North East,47628,2017
north warwickshire,0.4825111888213463,0.59375,0.40625,0.5174888111786538,32,0.5269326298278972,0.64,0.08833426244307001,0.5941163459411635,0.40588365405883653,England,West Midlands,45210,2017
north west cambridgeshire,0.8330123258456922,0.813953488372093,0.186046511627907,0.1669876741543079,43,0.6457991837472141,0.6515151515151515,0.05687660876024612,0.6578264680105171,0.3421735319894829,England,East,57050,2017
north west durham,0.43682793679372517,0.4516129032258064,0.5483870967741935,0.5631720632062749,31,0.6323903995701285,0.6326530612244898,0.0890830150043572,0.3948928844682479,0.6051071155317521,England,North East,41824,2017
north west hampshire,0.9037187887030449,0.761904761904762,0.23809523809523808,0.09628121129695516,42,0.6972660986065963,0.6885245901639344,0.04551586318138257,0.7256033265025963,0.27439667349740365,England,South East,50263,2017
north west leicestershire,0.5558807687347244,0.631578947368421,0.3684210526315789,0.44411923126527564,38,0.7090612839226729,0.7755102040816326,0.08060255639239926,0.635516115871073,0.36448388412892696,England,East Midlands,49020,2017
north west norfolk,0.6377686060827957,0.611111111111111,0.3888888888888889,0.36223139391720416,36,0.7886334946667832,0.782608695652174,0.08010753383525648,0.6531047348316603,0.3468952651683397,England,East,45028,2017
north wiltshire,0.9075652014963675,0.9,0.09999999999999999,0.09243479850363254,30,0.5633478948446178,0.5882352941176471,0.05288055929142748,0.7751274014881451,0.22487259851185493,England,South West,41797,2017
northampton north,0.4535823898659438,0.53125,0.46875,0.5464176101340561,32,0.7682869950550648,0.6956521739130435,0.08800664134552623,0.5108110280524074,0.48918897194759264,England,East Midlands,37323,2017
northampton south,0.4961127643273905,0.5357142857142857,0.46428571428571425,0.5038872356726094,28,0.5056729795324908,0.6511627906976745,0.09448826257395028,0.5155349435702222,0.4844650564297778,England,East Midlands,37303,2017
norwich north,0.5391771819003541,0.5581395348837209,0.441860465116279,0.4608228180996459,43,0.7226078704470049,0.7413793103448276,0.07601486213592012,0.50585545007276,0.49414454992724,England,East,43293,2017
norwich south,0.3924324810896155,0.3125,0.6875000000000001,0.6075675189103846,48,0.7414883597244433,0.7619047619047619,0.0704789018187157,0.3341768383447455,0.6658231616552546,England,East,47026,2017
nottingham east,0.2868835742643045,0.3333333333333333,0.6666666666666666,0.7131164257356956,30,0.709274132975594,0.7317073170731707,0.08257953521336098,0.232479379472333,0.767520620527667,England,East Midlands,36614,2017
nottingham north,0.4899977520592677,0.5161290322580645,0.48387096774193555,0.5100022479407322,31,0.6842807445320875,0.7209302325581395,0.08978468060940738,0.340452907874421,0.659547092125579,England,East Midlands,34974,2017
nottingham south,0.3783721806765876,0.4054054054054055,0.5945945945945946,0.6216278193234123,37,0.6452785053651452,0.6851851851851851,0.07973040275467363,0.3310226462196862,0.6689773537803139,England,East Midlands,44864,2017
nuneaton,0.5911090705761319,0.5897435897435898,0.4102564102564103,0.408890929423868,39,0.641289603520542,0.6842105263157894,0.07872365448748853,0.5553996867036076,0.44460031329639244,England,West Midlands,42771,2017
old bexley and sidcup,0.6977282311592123,0.6875000000000001,0.3125,0.3022717688407876,32,0.7732248121396363,0.7619047619047619,0.08118334700745458,0.6772648083623694,0.32273519163763065,England,London,43624,2017
oldham east and saddleworth,0.5196084491738914,0.5217391304347826,0.47826086956521746,0.48039155082610846,23,0.5254817038203707,0.575,0.10417700420563383,0.4050283220354722,0.5949716779645278,England,North West,43076,2017
oldham west and royton,0.28712336909321556,0.3076923076923077,0.6923076923076923,0.7128766309067843,26,0.704608209359791,0.7878787878787878,0.08872679328525132,0.2976420200498894,0.7023579799501106,England,North West,42494,2017
orpington,0.7045555972709515,0.6749999999999999,0.325,0.2954444027290485,40,0.74877040418879,0.6896551724137931,0.07213823667534511,0.7208315366634137,0.27916846333658624,England,London,44063,2017
oxford east,0.379285469466539,0.3421052631578947,0.6578947368421052,0.6207145305334609,38,0.6502104631891981,0.7450980392156863,0.07871133171246458,0.2520446413358323,0.7479553586641676,England,South East,46952,2017
oxford west and abingdon,0.8461063095468435,0.7777777777777778,0.2222222222222222,0.15389369045315648,27,0.5193821766192241,0.4909090909090909,0.06944500155115145,0.7706055190379547,0.22939448096204526,England,South East,33013,2017
pendle,0.5966389977743506,0.5945945945945946,0.4054054054054054,0.40336100222564936,37,0.78866480534174,0.74,0.08064954283631912,0.5149790363759867,0.4850209636240133,England,North West,42693,2017
penistone and stocksbridge,0.6490451755406316,0.6499999999999999,0.35000000000000003,0.35095482445936843,40,0.7117318736925927,0.7843137254901961,0.07546282787705187,0.4850763117493001,0.5149236882506999,England,Yorkshire and The Humber,44292,2017
penrith and the border,0.8112705167062721,0.8260869565217391,0.17391304347826086,0.18872948329372785,23,0.5179497129060114,0.5609756097560976,0.08159035147278522,0.6976593947224569,0.3023406052775431,England,North West,40246,2017
peterborough,0.5857930655337219,0.5208333333333333,0.4791666666666667,0.41420693446627815,48,0.7328995881611153,0.8275862068965517,0.07109845724801958,0.49329918530457245,0.5067008146954276,England,East,45293,2017
plymouth - moor view,0.6676007469736479,0.6585365853658537,0.34146341463414637,0.33239925302635215,41,0.8158481124737125,0.836734693877551,0.07356927871788692,0.5595868455419685,0.4404131544580316,England,South West,42115,2017
plymouth - sutton and devonport,0.4611334980207379,0.4375,0.5625,0.5388665019792621,48,0.6611875267628561,0.75,0.07195041623459289,0.4287359450574761,0.571264054942524,England,South West,47759,2017
poole,0.7046086651341703,0.7333333333333333,0.26666666666666666,0.2953913348658297,45,0.6565518613139816,0.7258064516129032,0.06800903439201016,0.6630706727569031,0.3369293272430968,England,South West,43567,2017
poplar and limehouse,0.2642243273482492,0.3181818181818182,0.6818181818181818,0.7357756726517508,44,0.7596383190177359,0.7096774193548387,0.06647108602201247,0.23044899229631935,0.7695510077036807,England,London,51404,2017
portsmouth north,0.4707960988516704,0.5263157894736842,0.4736842105263158,0.5292039011483296,38,0.7388161193380027,0.7450980392156863,0.08097223893307323,0.6193270267033888,0.3806729732966112,England,South East,41755,2017
portsmouth south,0.5132755090634694,0.5869565217391305,0.4130434782608696,0.4867244909365307,46,0.5815821171659132,0.6133333333333333,0.07369498845256738,0.47781647918688974,0.5221835208131103,England,South East,35026,2017
preston,0.23361703369647338,0.2608695652173913,0.7391304347826086,0.7663829663035266,23,0.4883386930232141,0.5897435897435898,0.08822897957891312,0.2595650977153867,0.7404349022846133,England,North West,32697,2017
pudsey,0.38126187207507817,0.4565217391304348,0.5434782608695653,0.6187381279249218,46,0.7504397396664484,0.7666666666666666,0.0716120673849713,0.5032598633024089,0.49674013669759104,England,Yorkshire and The Humber,50769,2017
putney,0.6125165549620641,0.48717948717948717,0.5128205128205129,0.3874834450379358,39,0.8393906895834968,0.7959183673469388,0.07801052277137555,0.5195206511908351,0.48047934880916493,England,London,39804,2017
rayleigh and wickford,0.7464287827222099,0.7142857142857143,0.2857142857142857,0.2535712172777901,35,0.5241366209596579,0.5932203389830508,0.07353771725079972,0.7327404819564095,0.26725951804359044,England,East,50378,2017
reading east,0.6426228472830047,0.5918367346938775,0.40816326530612246,0.35737715271699533,49,0.756930630099469,0.7903225806451613,0.06846103068987625,0.4628348236413744,0.5371651763586256,England,South East,50437,2017
reading west,0.6856236427667199,0.6744186046511628,0.3255813953488372,0.3143763572332801,43,0.6764163551362147,0.7543859649122807,0.07080005637332093,0.5301177061952834,0.46988229380471663,England,South East,47746,2017
redcar,0.475465522472563,0.47058823529411764,0.5294117647058824,0.5245344775274371,34,0.6107054073074736,0.7391304347826086,0.08564599839772326,0.37440745742962317,0.6255925425703769,England,North East,37761,2017
redditch,0.5398923775031863,0.5526315789473684,0.4473684210526316,0.4601076224968137,38,0.717652654624412,0.7037037037037037,0.08085213895831915,0.5921734558473749,0.40782654415262515,England,West Midlands,39941,2017
reigate,0.753565558513979,0.7575757575757576,0.2424242424242424,0.24643444148602103,33,0.7226361550651931,0.7333333333333334,0.0750160604088044,0.6993526189506089,0.3006473810493911,England,South East,44178,2017
ribble valley,0.5469927316690965,0.5294117647058824,0.47058823529411764,0.4530072683309035,34,0.7650368341172255,0.7391304347826086,0.08536972930423707,0.6303244534844685,0.36967554651553153,England,North West,50639,2017
richmond (yorks),0.7617347275623494,0.6862745098039216,0.3137254901960784,0.2382652724376507,51,0.804920553367424,0.7846153846153846,0.059655043076573974,0.731970767748153,0.2680292322518471,England,Yorkshire and The Humber,49808,2017
richmond park,0.6689604452660928,0.7,0.3,0.3310395547339071,30,0.5090303605074369,0.4347826086956522,0.08591708559913712,0.8319897558278281,0.16801024417217195,England,London,34361,2017
rochdale,0.41734977080898406,0.4285714285714286,0.5714285714285714,0.582650229191016,28,0.6317951454256906,0.717948717948718,0.09319122805413772,0.3286860419412268,0.6713139580587733,England,North West,43251,2017
rochester and strood,0.47784950858747005,0.43478260869565216,0.5652173913043479,0.5221504914125299,46,0.7612407574031366,0.7419354838709677,0.07364860099769059,0.6013082651088164,0.3986917348911836,England,South East,48614,2017
rochford and southend east,0.607392017562027,0.574468085106383,0.425531914893617,0.39260798243797307,47,0.5953415969723667,0.6811594202898551,0.07123036565063032,0.5685310539058254,0.43146894609417463,England,East,40478,2017
romford,0.6515653062067286,0.6923076923076923,0.30769230769230765,0.3484346937932714,39,0.6626256370817319,0.7090909090909091,0.07629698349961167,0.6511939250285314,0.3488060749714687,England,London,45564,2017
romsey and southampton north,0.8164209570523815,0.787878787878788,0.21212121212121215,0.18357904294761854,33,0.5986143617497993,0.6470588235294117,0.06739251328306228,0.7488636957316754,0.25113630426832456,England,South East,38282,2017
rossendale and darwen,0.726031486917605,0.6410256410256411,0.358974358974359,0.27396851308239495,39,0.7287277246531344,0.8125,0.07141603765186592,0.533652839981583,0.466347160018417,England,North West,47782,2017
rother valley,0.35957951392660026,0.3170731707317073,0.6829268292682927,0.6404204860733997,41,0.6563130322602984,0.6833333333333333,0.0749442210614668,0.45564442413162703,0.5443555758683729,England,Yorkshire and The Humber,43760,2017
rotherham,0.4361655986877063,0.45454545454545453,0.5454545454545454,0.5638344013122937,22,0.596683538425013,0.6111111111111112,0.10572803214962372,0.31879952897743546,0.6812004710225645,England,Yorkshire and The Humber,31421,2017
rugby,0.5700194570083772,0.5609756097560975,0.43902439024390244,0.42998054299162275,41,0.7297912066122825,0.7321428571428572,0.07731741286857104,0.5863839097870908,0.4136160902129092,England,West Midlands,47532,2017
ruislip - northwood and pinner,0.7516635764560703,0.7894736842105263,0.21052631578947367,0.24833642354392968,38,0.6349935417729622,0.6129032258064516,0.07008743492113781,0.6483131763208148,0.35168682367918525,England,London,47130,2017
runnymede and weybridge,0.8569250023321039,0.7999999999999999,0.19999999999999998,0.14307499766789614,25,0.4664197132250904,0.5952380952380952,0.07002986297579844,0.70135201463567,0.29864798536433,England,South East,44822,2017
rushcliffe,0.44843702500653876,0.4571428571428572,0.5428571428571429,0.5515629749934612,35,0.6030816054104413,0.6140350877192982,0.0840648150637902,0.5763788237089023,0.42362117629109775,England,East Midlands,52436,2017
rutland and melton,0.729547884130684,0.6944444444444444,0.3055555555555556,0.27045211586931606,36,0.6954059836898867,0.72,0.07403223188643468,0.7346346021042369,0.2653653978957631,England,East Midlands,49234,2017
saffron walden,0.8779574961135481,0.8125,0.18749999999999997,0.12204250388645177,32,0.6997761079148147,0.653061224489796,0.05786518035798203,0.7482104509663565,0.25178954903364353,England,East,50292,2017
salford and eccles,0.27504799514492567,0.3170731707317073,0.6829268292682926,0.7249520048550744,41,0.7755411467897275,0.8367346938775511,0.06973759099543028,0.2785853161744283,0.7214146838255717,England,North West,43204,2017
salisbury,0.7695836978815588,0.6756756756756757,0.3243243243243243,0.2304163021184413,37,0.7168715517559952,0.6981132075471699,0.0692283003052131,0.6944425747683471,0.30555742523165286,England,South West,44571,2017
scarborough and whitby,0.5553442888437528,0.5454545454545454,0.45454545454545453,0.44465571115624714,44,0.7749114506593504,0.7719298245614035,0.07491464987394583,0.5378579143430247,0.46214208565697534,England,Yorkshire and The Humber,45367,2017
scunthorpe,0.5603502182244731,0.5,0.5,0.43964978177552694,30,0.7113096219480988,0.6976744186046512,0.09061969086246442,0.45532668420093225,0.5446733157990677,England,Yorkshire and The Humber,38401,2017
sedgefield,0.5090138634811964,0.5925925925925927,0.4074074074074075,0.49098613651880363,27,0.5996985299961785,0.6428571428571428,0.09620940707550424,0.42099361064023993,0.5790063893597601,England,North East,38345,2017
sefton central,0.38487310152462323,0.40625,0.59375,0.6151268984753767,32,0.9669987407154846,0.9411764705882353,0.08601340688510431,0.3439510810918828,0.6560489189081172,England,North West,50042,2017
selby and ainsty,0.6327304033036936,0.6590909090909091,0.3409090909090909,0.36726959669630654,44,0.7755764089512323,0.7857142857142858,0.07267340391949684,0.6322450547340119,0.3677549452659881,England,Yorkshire and The Humber,52070,2017
sevenoaks,0.7742392724961877,0.6785714285714286,0.32142857142857145,0.2257607275038123,28,0.778898139764095,0.7,0.07901013077464941,0.7526688340135114,0.24733116598648866,England,South East,43371,2017
sheffield central,0.18155670411322783,0.17543859649122803,0.8245614035087718,0.8184432958867721,57,0.6807683618814565,0.6867469879518073,0.05105790783723181,0.15468664443227637,0.8453133555677236,England,Yorkshire and The Humber,40178,2017
sheffield south east,0.43280000902843135,0.375,0.625,0.5671999909715686,24,0.4362106293938154,0.5853658536585366,0.10113608019508111,0.3496763671576372,0.6503236328423627,England,Yorkshire and The Humber,39242,2017
sheffield - brightside and hillsborough,0.3026889099325191,0.3939393939393939,0.6060606060606061,0.6973110900674809,33,0.7542200245030968,0.7674418604651163,0.07997505931991367,0.24299868431651586,0.7570013156834842,England,Yorkshire and The Humber,37243,2017
sheffield - hallam,0.4448021678443709,0.5185185185185185,0.48148148148148145,0.5551978321556291,27,0.413268616609617,0.4576271186440678,0.09563689031867686,0.38262513402178205,0.6173748659782179,England,Yorkshire and The Humber,35442,2017
sheffield - heeley,0.43599102053002586,0.3611111111111111,0.6388888888888888,0.564008979469974,36,0.5744728192001083,0.5901639344262295,0.08264765415559334,0.32371239163691995,0.6762876083630801,England,Yorkshire and The Humber,39220,2017
sherwood,0.5892402766741517,0.5625,0.43750000000000006,0.41075972332584826,32,0.6716874128336403,0.6956521739130435,0.08696913479417584,0.5522034306833247,0.4477965693166754,England,East Midlands,49786,2017
shipley,0.48741954721909353,0.5116279069767442,0.4883720930232558,0.5125804527809065,43,0.8797021891059202,0.86,0.07622514573316667,0.5466671983729787,0.45333280162702133,England,Yorkshire and The Humber,50153,2017
shrewsbury and atcham,0.7001390117821903,0.7333333333333334,0.26666666666666666,0.2998609882178097,30,0.7352220675575118,0.7894736842105263,0.08365492134613646,0.5643160775636173,0.4356839224363827,England,West Midlands,51519,2017
sittingbourne and sheppey,0.7622954086860552,0.6578947368421052,0.34210526315789475,0.2377045913139448,38,0.6709007096401692,0.6909090909090909,0.06905396794540966,0.6631696380682671,0.3368303619317329,England,South East,46611,2017
skipton and ripon,0.7011537282601796,0.7666666666666666,0.2333333333333333,0.29884627173982037,30,0.7531723756893421,0.7317073170731708,0.08357375537153391,0.6890191998486711,0.31098080015132884,England,Yorkshire and The Humber,52865,2017
sleaford and north hykeham,0.8034483650001232,0.7777777777777778,0.22222222222222224,0.19655163499987674,72,0.7123189084304908,0.7422680412371133,0.046832901803876684,0.7129596813663444,0.2870403186336557,England,East Midlands,59253,2017
slough,0.5764616268134028,0.52,0.48,0.4235383731865971,25,0.7888685253649651,0.78125,0.09882380677246712,0.33446301273810913,0.6655369872618908,England,South East,51342,2017
solihull,0.6688680514000114,0.6923076923076923,0.3076923076923077,0.3311319485999885,39,0.6661138635949855,0.65,0.07535957925197666,0.726557853697218,0.273442146302782,England,West Midlands,45399,2017
somerton and frome,0.6256969022985094,0.5757575757575757,0.42424242424242425,0.37430309770149056,33,0.6318175770622692,0.6470588235294118,0.08424356620565895,0.7671345995045417,0.23286540049545829,England,South West,47229,2017
south basildon and east thurrock,0.8520932317738742,0.7826086956521738,0.21739130434782605,0.1479067682261258,23,0.43280832497731075,0.5609756097560976,0.07402418997663472,0.6363571632013671,0.36364283679863285,England,East,42132,2017
south cambridgeshire,0.6798770172193604,0.6216216216216216,0.3783783783783784,0.3201229827806396,37,0.6626806045200827,0.6607142857142857,0.07669600551215623,0.6554472812317287,0.3445527187682713,England,East,51310,2017
south derbyshire,0.389129686933946,0.48387096774193544,0.5161290322580645,0.6108703130660539,31,0.7130209840343467,0.7045454545454546,0.08756707543006863,0.620074632854506,0.37992536714549396,England,East Midlands,49844,2017
south dorset,0.6632543726907166,0.6851851851851851,0.3148148148148148,0.3367456273092833,54,0.7046240546250251,0.75,0.06431231806976544,0.6255501878690285,0.37444981213097156,England,South West,46575,2017
south east cambridgeshire,0.5979498544080664,0.5869565217391305,0.41304347826086957,0.40205014559193364,46,0.7036674183144539,0.71875,0.07229255569670856,0.6582752135412585,0.3417247864587415,England,East,51044,2017
south east cornwall,0.7414787170727701,0.6888888888888889,0.3111111111111111,0.2585212829272299,45,0.5966806819391762,0.625,0.0652666375895218,0.7099390992465638,0.2900609007534362,England,South West,41543,2017
south holland and the deepings,0.8181576701208633,0.7924528301886792,0.20754716981132074,0.18184232987913676,53,0.6912068926228769,0.726027397260274,0.05298196505954661,0.7738281164074702,0.22617188359252985,England,East Midlands,45461,2017
south leicestershire,0.6797110603133645,0.6842105263157895,0.3157894736842105,0.32028893968663547,57,0.7489251586731114,0.7808219178082192,0.06180102974232175,0.6828038226809788,0.31719617731902117,England,East Midlands,50959,2017
south norfolk,0.6578516627073157,0.5609756097560976,0.4390243902439024,0.34214833729268435,41,0.6659231781655254,0.6212121212121212,0.07409335781766134,0.6530597261480856,0.3469402738519144,England,East,54482,2017
south northamptonshire,0.6325941676901283,0.6129032258064516,0.38709677419354843,0.36740583230987167,31,0.6782416142771203,0.6458333333333333,0.08658741372713252,0.6956886802152232,0.3043113197847767,England,East Midlands,58358,2017
south ribble,0.5944154350971655,0.619047619047619,0.38095238095238093,0.40558456490283434,63,0.8263105036060947,0.875,0.0618607916975769,0.5734185480519994,0.42658145194800057,England,North West,50539,2017
south shields,0.46813543254952367,0.5,0.5,0.5318645674504763,24,0.6575676375589943,0.6666666666666666,0.10185460416307364,0.29651032315978454,0.7034896768402155,England,North East,35648,2017
south staffordshire,0.7755781953789239,0.71875,0.28125,0.22442180462107608,32,0.6492081433803876,0.7272727272727273,0.07375141062881772,0.7339797031639186,0.2660202968360814,England,West Midlands,48579,2017
south suffolk,0.7234062570145199,0.6216216216216216,0.3783783783783784,0.2765937429854801,37,0.7649969075610125,0.7708333333333334,0.07353793731841837,0.6852365943768394,0.3147634056231606,England,East,47909,2017
south swindon,0.587438754901884,0.5531914893617021,0.4468085106382979,0.4125612450981161,47,0.6857916517193574,0.7704918032786885,0.07180862037702186,0.5261271578233023,0.4738728421766976,England,South West,47154,2017
south thanet,0.3261281413046596,0.40476190476190477,0.5952380952380952,0.6738718586953404,42,0.6797650630312481,0.6461538461538462,0.07233661010031793,0.5723542605976845,0.42764573940231554,England,South East,44137,2017
south west bedfordshire,0.7443173302025453,0.6363636363636365,0.3636363636363637,0.25568266979745463,33,0.44425801892556643,0.5238095238095237,0.07594037576676181,0.6368783089229818,0.3631216910770182,England,East,51754,2017
south west devon,0.8147917630480603,0.7619047619047619,0.23809523809523808,0.1852082369519397,42,0.8193038360781493,0.8400000000000001,0.059941667262568867,0.6666526173817753,0.3333473826182247,England,South West,47452,2017
south west hertfordshire,0.5761806607795241,0.5294117647058824,0.4705882352941177,0.42381933922047593,34,0.6065281889795107,0.6799999999999999,0.08474815752347295,0.6927779749930975,0.30722202500690254,England,East,50706,2017
south west norfolk,0.6519294835551774,0.6521739130434783,0.34782608695652173,0.34807051644482256,46,0.7210208444271343,0.7419354838709677,0.07023523085142822,0.6928553374336507,0.3071446625663493,England,East,47476,2017
south west surrey,0.7119415137634882,0.6923076923076923,0.30769230769230765,0.28805848623651187,26,0.6481216345874561,0.5777777777777778,0.08881285309433218,0.8157862869045024,0.18421371309549758,England,South East,41289,2017
south west wiltshire,0.7800364001488086,0.7608695652173914,0.23913043478260873,0.21996359985119146,46,0.7694206920283619,0.7076923076923076,0.06107365734552513,0.6934918489737308,0.3065081510262691,England,South West,47356,2017
southampton - itchen,0.6143637570234765,0.6,0.4,0.38563624297652355,30,0.6423361479983539,0.625,0.08886711635535295,0.500356199011835,0.499643800988165,England,South East,43515,2017
southampton - test,0.4509752178131876,0.38636363636363635,0.6136363636363636,0.5490247821868124,44,0.7061969962630377,0.7457627118644068,0.07501463050200995,0.3678271860278065,0.6321728139721935,England,South East,43515,2017
southend west,0.6957039767326731,0.6486486486486486,0.3513513513513513,0.3042960232673269,37,0.7166854492510828,0.6981132075471699,0.07564139319593532,0.6187874180366816,0.3812125819633184,England,East,42092,2017
southport,0.6722530682704181,0.6216216216216216,0.37837837837837834,0.32774693172958186,37,0.6466613577878156,0.6491228070175439,0.0771675748442042,0.5426422383516741,0.4573577616483259,England,North West,34168,2017
spelthorne,0.7645357557697765,0.7666666666666666,0.2333333333333333,0.23546424423022352,30,0.6503924931023173,0.6382978723404256,0.07746414954013957,0.6526991059851225,0.3473008940148775,England,South East,43959,2017
st albans,0.7106312662868584,0.7333333333333334,0.26666666666666666,0.28936873371314165,15,0.4187965800442077,0.42857142857142855,0.11708528790654972,0.6516123899437785,0.3483876100562215,England,East,37708,2017
